name,African.American,Asian,Hispanic,white,a.man,a.woman,pctwhite,pcthispanic,pctblack,pctapi,race,distinct,pct_f,gender
Wendell,2.954060573,2.066186153,2.275794161,2.97996158,3.451335296,NA,67.754,0.725,26.812,4.348,white,0.025901007,0.006086957,M
Wendy,2.315287928,2.383306242,2.329880239,3.485636068,NA,NA,91.648,2.801,1.615,3.76,white,1.102329826,0.984910975,F
Wesley,2.788131801,2.142537638,2.148888278,3.600913741,NA,NA,91.637,0.44,3.873,3.697,white,0.81278194,0.012799415,M
Whitney,2.947927964,2.118176917,2.144438045,3.356379979,NA,NA,95.388,0.629,2.516,1.258,white,0.408452015,0.944430784,F
Wilbert,2.664447227,1.981230113,2.297911779,3.46829752,NA,NA,39.423,9.615,45.192,4.808,white,0.803850293,0.004716981,M
Wilfred,2.84913502,2.202509547,2.346300124,3.331232515,NA,NA,57.534,5.479,21.918,15.068,white,0.482097494,0.010526316,M
Wilfredo,2.558841459,2.204340442,3.006600802,2.400237235,NA,NA,8.84,67.956,0,23.204,hispanic,0.447759343,0.005076142,M
William,2.973730576,2.314537833,2.618047365,3.816448949,NA,NA,94.523,1.397,2.558,1.3,white,0.842718373,0.001844591,M
Willie,3.231461597,2.256261725,2.430061221,3.001432248,3.939829245,2.386972173,18.868,2.22,75.916,2.553,black,0.230029349,0.175102388,M
Wilson,3.084816323,1.966284674,2.303196892,3.106134411,3.909794639,2.236054731,41.509,23.27,9.119,25.786,white,0.021318088,0.018832392,M
Winnie,2.807461521,2.409888512,2.354381133,3.485596083,NA,NA,18.919,2.703,6.306,72.072,white,0.678134562,0.973474801,F
Winston,3.05614556,2.239130458,1.920628016,3.602668986,NA,NA,44.928,5.797,32.367,16.908,white,0.546523427,0.02406015,M
Xavier,3.019037172,2.412406799,3.046967784,2.815471016,4.113106466,1.602018214,30.435,50.435,16.522,2.609,hispanic,0.027930612,0.018621974,M
Xin,1.964831358,4.012955876,1.980698351,2.176338293,3.277869919,2.839504965,0.741,1.481,0,97.778,asian,1.836617583,0.285714286,M
Yadira,3.005481779,2.562653816,3.367706452,1.97790377,NA,NA,11.765,86.765,1.471,0,hispanic,0.362224673,0.970588235,F
Yan,2.192515342,3.562961673,2.212609477,2.364874609,3.358475091,2.718754225,7.224,0.38,0.38,91.255,asian,1.198087064,0.696629213,F
Yasmin,3.060353262,2.913566056,2.986187665,2.413672279,NA,NA,30.435,31.884,7.246,28.986,black,0.074165597,0.933609959,F
Yesenia,3.056096234,2.583353985,3.453237596,2.320265162,NA,NA,7.563,91.597,0.84,0,hispanic,0.397141362,0.974545455,F
Yolanda,3.459313362,2.189442559,3.456379387,2.235340852,1.276121761,4.108952441,19.043,56.929,19.342,4.287,black,0.002933975,0.979532164,F
Yong,2.020600706,4.12838762,1.96873501,2.333066123,3.340233836,2.783920176,5.149,0.542,0,94.309,asian,1.795321497,0.647668394,F
Young,2.269619532,3.346109067,2.024294606,2.78237827,3.19630005,2.807709069,2.746,0,0.229,96.796,asian,0.563730797,0.467811159,M
Yu,1.896810792,3.69713459,2.04574271,2.178833204,3.562930813,2.898151822,2.203,0.441,0,97.357,asian,1.518301385,0.593220339,F
Yvette,3.270437069,2.354697714,2.557652991,2.973703294,2.087315997,3.955570662,53.986,22.779,21.412,1.595,black,0.296733775,0.979985704,F
Yvonne,3.146735516,2.238263593,2.857911077,2.951756206,1.814637736,4.112875445,65.278,10.185,18.364,5.247,black,0.19497931,0.982563851,F
Zachary,2.619841893,2.519856953,2.215653818,3.480443925,NA,NA,95.968,0.806,1.613,0.986,white,0.860602032,0.002214349,M
